-170.073754493348,-20.1355693259093,-7.52717934631632,2
-168.231711067979,-21.7398958654637,-0.854980244394757,2
-143.130102354156,-89.4817056718233,-38.2817056718233,2
-125.217592968193,-54.937913138515,-30.3327633743057,2
-118.141601232262,-16.1816935379336,-5.68230431303682,2
-99.4623222080256,-13.1872204931082,-2.6656853055653,2
-68.8387401831717,-21.0723313238571,-5.66991628139472,2
-63.434948822922,-39.7019167892444,-20.6208033812462,2
-23.7494944928668,-15.9633307523831,-6.59050482037397,2
-12.4074185274007,-16.2060433028078,-6.20520396374767,2
59.0362434679265,-24.1173827071705,-11.5734861938898,2
0,-100,100,0
0,-100,100,1
