-169.59228868751,-16.7401006599644,-6.463036392397,2
-4.31602751986562,-28.2317628525811,-18.5987811603331,2
-139.184916125118,-28.4745853859425,-10.8612499324057,2
-47.4895529219991,-11.7042739248731,-1.22030393090704,2
-24.962789830807,-12.8949694653348,-4.89203816752651,2
-178.976969811332,-24.4560164986749,-15.3146167332308,2
-157.61986494804,-37.0879944518061,-23.1634301453633,2
-9.09027692082232,-29.3438550243756,-19.2324629535485,2
-127.146686698022,-15.6057585457484,-3.23875309560136,2
90,-25.6534051458242,-7.36769086010995,2
-124.159694545669,-19.9908658279841,-4.85988023910624,2
0,-100,100,0
0,-100,100,1
