-171.253837737445,-56.3790760310758,-17.4524368620668,2
-164.649863507576,-12.8545562910567,-3.17347810020246,2
-133.451842301022,-32.8380416756123,-13.27552724615,2
-120.018367427609,-26.7932848950519,-16.9416645061361,2
-116.565051177078,-45.0155830932415,-22.1182470036437,2
-56.7251120151651,-37.4404947500172,-24.0637281766242,2
-25.6410058243053,-30.9598714586952,-12.496679241745,2
-4.666858371439,-22.3849508577892,-11.9706136475611,2
11.7682889320206,-21.6125492887346,-11.1700914782002,2
22.0678995624102,-27.8528496079186,-15.0287818962866,2
26.565051177078,-26.7509567567911,-11.4860660303926,2
0,-100,100,0
0,-100,100,1
