-134.309722802135,-19.9337622147222,-11.2105718954136,2
-35.8821372462042,-19.6249257508719,-10.7986513184393,2
-75.7354877019201,-15.9440976101191,-7.53368595045915,2
-32.0053832080835,-12.2858242549722,-1.43144596370711,2
-102.528807709152,-66.3436843809565,-38.5765857801685,2
-25.1447856306789,-22.0537526723344,-12.5949503179387,2
-17.6501242199301,-20.4097767797203,-9.3211858850205,2
-89.0608090542644,-20.9354105382685,-12.5430955357464,2
-133.531199285614,-51.3300424054262,-32.7700569054092,2
-152.850318302217,-20.6328356095388,-8.9511294310741,2
-127.793942998617,-14.2760044356597,-6.01901385991053,2
0,-100,100,0
0,-100,100,1
