-177.709389957361,-24.0817122533084,-3.61807661868617,2
-172.405356631409,-51.5785686852174,-17.7446563419168,2
-164.623748751174,-14.3936548907476,-2.05182586285909,2
-151.699244233994,-26.3198199759207,-14.760814766686,2
-105.592810939266,-22.9694482239035,-11.5006922638418,2
-56.7682889320206,-34.6465236240397,-19.878658163873,2
-53.130102354156,-31.1551245987785,-5.55512459877853,2
-45,-140.709925896234,-80.3701472349817,2
-27.5528115767178,-35.3381242567258,-15.6019746377383,2
19.5024485066622,-11.1419766526881,-1.08728625096855,2
139.398705354996,-28.3767292882421,-9.86533022105009,2
0,-100,100,0
0,-100,100,1
