-150.945395900923,-102.734488154399,-53.0046520017071,2
-168.69006752598,-21.8648578804956,-12.7365432267911,2
-171.528855366985,-15.9346499597218,-5.15988036237093,2
-61.504361381755,-34.732058028705,-21.8756878283383,2
-63.434948822922,-74.8025892402586,-29.0079170610629,2
-163.855661219717,-33.6201929090442,-20.6778533464059,2
-120.018367427609,-12.7219334695364,-2.87031308062058,2
5.44033203100551,-13.1206537846388,-5.03027788038318,2
-40.3141001604973,-15.4327140274385,-3.60226926044241,2
165.963756532074,-42.8820140255175,-27.3597340231922,2
-110.323136829663,-20.6333781432942,-2.85088312512624,2
0,-100,100,0
0,-100,100,1
