-170.7273982228,-29.3760126422553,-19.0635711125175,2
-161.565051177078,-49.5395685988222,-31.5497223543088,2
-152.525568373723,-11.8316593754692,-2.74655933082695,2
-105.376251248826,-18.8122637695659,-6.47043474167738,2
-99.2933085993971,-18.6607691175646,-9.47386390949828,2
-41.6335393365702,-25.6336455478929,-4.37400270533551,2
-23.4286928087454,-27.1772540009859,-11.5176379956965,2
8.13010235415598,-98.0932010979558,-61.8893339012046,2
22.2490236572124,-15.8398534671244,-5.06985252218559,2
26.565051177078,-26.7509567567911,-11.4860660303926,2
140.194428907735,-111.860618148627,-46.3057356229845,2
0,-100,100,0
0,-100,100,1
