-21.4129694748718,-14.4154001784647,-5.06915944071224,2
-140.194428907735,-115.453898726121,-49.8990162004784,2
-106.336042889718,-15.5829886579803,-7.11178496023494,2
-55.304846468766,-22.5095711163864,-14.4141403063553,2
-173.558399900665,-14.9112590183948,-6.70532994078787,2
-17.8503183022168,-16.4159081361412,-8.15569448152002,2
-33.3106308245608,-25.7390016195711,-13.5138243165124,2
-20.3764352138364,-26.479440515734,-12.7662479651912,2
-24.5196426881908,-23.3239188679157,-15.1515091709672,2
50.7105931374996,-53.8945682000341,-35.8824710549386,2
-168.231711067979,-42.6248114865326,-21.7398958654637,2
0,-100,100,0
0,-100,100,1
