-143.530765609948,-45.6827200875669,-27.7810598949253,2
-75.0685828218624,-37.4276882119012,-20.93727857604,2
-116.053495310491,-25.8250912240886,-15.603473606519,2
-130.914383220025,-19.8103611994502,-11.2122987463749,2
-128.82982490497,-14.6560363126232,-4.92789038933989,2
99.4623222080256,-42.4841305893806,-14.4267034225997,2
-160.820991974189,-15.2323051817586,-4.71964518363791,2
180,-37.5508492493626,-22.4920257199508,2
-31.6075022462489,-23.7057735260488,-12.5250284452097,2
-171.869897645844,-26.17522593188,-2.03931446737916,2
-155.224859431168,-11.0099916134469,-2.07008382759632,2
0,-100,100,0
0,-100,100,1
