-163.300755766006,-101.345388850789,-52.3046830474665,2
-156.194056481542,-26.3464262901139,-12.5688405723098,2
-141.766174822553,-35.8451013541554,-23.6580790456555,2
-135,-16.5496599600733,-5.23595146108857,2
-102.528807709152,-48.3984280198099,-20.6313294190219,2
-81.869897645844,-20.257665966283,-9.91370391006839,2
-67.3801350519596,-29.9809120634862,-16.8527069352811,2
-36.5730309785193,-34.3341624581083,-21.0700917982468,2
-27.5120026238515,-14.475843021535,-5.01542612375392,2
-15.5241109967543,-50.1438303316496,-22.7370986799535,2
94.0856167799749,-21.8010739108588,-12.6814515124064,2
0,-100,100,0
0,-100,100,1
